dataset,image_number,image_name,bndbox,labels,img_shape
Others,250,j124-1.jpg,"[[741, 316, 833, 343]]",[2],"['2951', '533']"
Porosity,1104,h106-3.jpg,"[[816, 164, 840, 185]]",[1],"['2210', '481']"
Slag,2238,s29-3.jpg,"[[477, 200, 553, 249]]",[2],"['2362', '453']"
Porosity,1537,h240-3.jpg,"[[1546, 132, 1656, 169]]",[2],"['2389', '407']"
Others,673,j98-2.jpg,"[[666, 280, 766, 319]]",[2],"['2393', '698']"
Porosity,1967,s40-1.jpg,"[[785, 198, 814, 230]]",[1],"['2208', '393']"
Others,18,6054-001806-A1-1.jpg,"[[2789, 355, 2854, 386]]",[0],"['3030', '875']"
Porosity,914,6054-012819-1.jpg,"[[1585, 268, 1624, 298]]",[1],"['2989', '796']"
Others,65,6054-003176-1.jpg,"[[1103, 230, 1182, 262], [1294, 225, 1335, 262]]","[2, 2]","['3068', '827']"
Porosity,695,6054-000935-1.jpg,"[[559, 298, 590, 325], [594, 302, 637, 320]]","[1, 1]","['3038', '889']"
Porosity,843,6054-007196-1.jpg,"[[1046, 241, 1075, 271], [2119, 285, 2135, 304]]","[1, 1]","['3026', '799']"
Porosity,927,6054-016759-1.jpg,"[[349, 171, 371, 192]]",[1],"['1477', '800']"
Others,493,j38-3.jpg,"[[1035, 180, 1139, 196], [1170, 174, 1201, 200], [685, 203, 789, 226]]","[2, 2, 2]","['2908', '376']"
Porosity,1147,h119-3.jpg,"[[205, 195, 380, 233]]",[2],"['2986', '530']"
Others,628,j83-3.jpg,"[[797, 117, 1025, 148]]",[2],"['2936', '435']"
Slag,2194,s14-2.jpg,"[[1894, 100, 2037, 132], [2054, 96, 2216, 127], [1792, 103, 1879, 128], [1396, 98, 1572, 139], [1610, 106, 1734, 133], [1207, 120, 1309, 160], [1041, 136, 1123, 180], [770, 147, 985, 200], [478, 168, 742, 220], [78, 193, 376, 242]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2220', '470']"
Others,163,6054-041848-1-1.jpg,"[[789, 197, 1034, 226]]",[2],"['1716', '840']"
Porosity,1688,h67-1.jpg,"[[220, 445, 254, 477], [954, 409, 1158, 436], [1190, 414, 1349, 443]]","[1, 2, 2]","['3791', '746']"
Porosity,812,6054-004333-1-1.jpg,"[[2300, 285, 2340, 316], [694, 343, 867, 385]]","[1, 2]","['3013', '832']"
Porosity,982,6054-023455-2.jpg,"[[565, 252, 592, 276]]",[1],"['1456', '777']"
Porosity,1589,h35-2.jpg,"[[612, 222, 630, 240]]",[1],"['1598', '409']"
Others,213,j11-3.jpg,"[[555, 291, 1019, 352]]",[0],"['2991', '408']"
Porosity,1883,s133-2.jpg,"[[536, 168, 572, 192]]",[1],"['1923', '468']"
Porosity,1445,h210-3.jpg,"[[1351, 243, 1380, 271]]",[1],"['2560', '542']"
Others,471,j30-2.jpg,"[[1984, 218, 2178, 241], [1232, 178, 1335, 207], [1854, 244, 2175, 273], [1348, 208, 1450, 231], [1704, 227, 1816, 252]]","[2, 2, 2, 2, 2]","['2872', '373']"
Others,621,j8-2.jpg,"[[1856, 170, 2244, 210], [845, 174, 1010, 205], [1607, 192, 1808, 222]]","[2, 2, 0]","['2530', '413']"
Porosity,957,6054-019201-1.jpg,"[[433, 257, 449, 273]]",[1],"['1234', '819']"
Porosity,1493,h225-2.jpg,"[[331, 157, 425, 186]]",[2],"['2095', '381']"
Porosity,1812,s107-1.jpg,"[[2307, 238, 2364, 277]]",[2],"['2758', '492']"
Porosity,1301,h166-2.jpg,"[[371, 382, 408, 406]]",[1],"['2269', '573']"
Slag,2205,s19-1.jpg,"[[1844, 303, 2070, 339], [1378, 300, 1518, 333], [1061, 295, 1250, 330]]","[2, 2, 2]","['2511', '526']"
Others,373,j165-3.jpg,"[[3019, 401, 3295, 460]]",[2],"['4027', '770']"
Porosity,1567,h29-1.jpg,"[[2888, 603, 2918, 631]]",[1],"['4535', '871']"
Porosity,1314,h170-3.jpg,"[[4, 210, 191, 229]]",[2],"['2605', '505']"
Others,94,6054-010610-2.jpg,"[[2223, 239, 2348, 276], [2073, 249, 2176, 273], [1928, 257, 2046, 285], [1449, 274, 1584, 309], [1136, 273, 1257, 303]]","[0, 0, 0, 0, 0]","['2985', '844']"
Porosity,2018,s59-2.jpg,"[[386, 217, 412, 237]]",[1],"['1497', '436']"
Porosity,1335,h176-3.jpg,"[[713, 176, 748, 198]]",[1],"['2859', '526']"
Others,448,j19-3.jpg,"[[1899, 168, 2380, 202], [1525, 177, 1844, 208], [993, 168, 1085, 207]]","[2, 2, 2]","['2851', '407']"
Porosity,1489,h224-1.jpg,"[[738, 208, 935, 235], [536, 201, 616, 236]]","[2, 2]","['2343', '380']"
Others,509,j44-1.jpg,"[[2006, 254, 2229, 281], [1719, 283, 1938, 307], [121, 274, 160, 297], [222, 279, 350, 302], [682, 282, 741, 319], [776, 297, 951, 319], [1039, 301, 1093, 321], [1128, 308, 1214, 325], [2342, 233, 2387, 256]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['2995', '518']"
Porosity,1072,6054-045080-2.jpg,"[[1491, 192, 1527, 217]]",[1],"['1978', '795']"
Porosity,1373,h188-3.jpg,"[[481, 219, 508, 246]]",[1],"['2871', '489']"
Porosity,1881,s13-3.jpg,"[[1371, 184, 1399, 218]]",[1],"['2092', '438']"
Porosity,817,6054-004913-R1-1.jpg,"[[770, 173, 792, 189]]",[1],"['1464', '804']"
Porosity,942,6054-017918-1.jpg,"[[1711, 249, 1729, 268], [1734, 257, 1753, 272]]","[1, 1]","['3048', '825']"
Porosity,1491,h224-3.jpg,"[[745, 146, 945, 175], [449, 149, 608, 173]]","[2, 2]","['2343', '380']"
Others,651,j91-1.jpg,"[[973, 174, 1084, 209], [1094, 173, 1302, 203], [1412, 193, 1459, 216]]","[0, 0, 2]","['2888', '444']"
Others,145,6054-035542-2.jpg,"[[615, 439, 901, 477]]",[2],"['3560', '1330']"
Porosity,1232,h144-3.jpg,"[[1359, 141, 1392, 165]]",[1],"['2629', '439']"
Porosity,2029,s63-1.jpg,"[[360, 270, 400, 287]]",[2],"['1466', '466']"
Porosity,1111,h109-1.jpg,"[[1141, 259, 1170, 289]]",[1],"['2930', '515']"
Others,413,j178-1.jpg,"[[1249, 274, 1341, 302]]",[2],"['2567', '494']"
Porosity,1140,h117-2.jpg,"[[1571, 103, 1612, 132]]",[1],"['2316', '415']"
Porosity,1288,h162-2.jpg,"[[1186, 204, 1214, 225]]",[1],"['2344', '337']"
Porosity,804,6054-003279-2.jpg,"[[337, 233, 359, 253]]",[1],"['1423', '835']"
Others,346,j157-3.jpg,"[[564, 173, 1142, 208], [2169, 118, 2253, 145]]","[2, 2]","['2882', '533']"
Porosity,1270,h157-1.jpg,"[[839, 171, 875, 204]]",[1],"['1317', '308']"
Porosity,1533,h239-2.jpg,"[[636, 172, 769, 205]]",[2],"['2352', '412']"
Others,225,j116-3.jpg,"[[141, 337, 160, 360], [2238, 150, 2335, 178]]","[1, 2]","['2895', '459']"
Others,154,6054-037169-3.jpg,"[[616, 286, 1175, 316], [1182, 261, 1549, 304], [1553, 232, 1936, 270], [1944, 199, 2385, 252], [2386, 171, 2771, 219]]","[2, 2, 2, 2, 2]","['2999', '808']"
Porosity,1431,h206-2.jpg,"[[884, 163, 967, 182]]",[2],"['2050', '347']"
Others,627,j83-2.jpg,"[[1898, 112, 2128, 147]]",[2],"['2936', '435']"
Porosity,1056,6054-041416-1.jpg,"[[1515, 171, 1558, 204], [1907, 127, 1922, 140]]","[1, 1]","['1953', '796']"
Porosity,1635,h50-2.jpg,"[[542, 213, 584, 253], [1583, 257, 1601, 277], [2647, 227, 2695, 245]]","[1, 1, 2]","['2916', '593']"
Others,232,j119-1.jpg,"[[1366, 183, 1388, 207], [1375, 218, 1403, 238], [1501, 197, 1802, 227]]","[1, 1, 2]","['2852', '485']"
Others,524,j49-1.jpg,"[[119, 237, 197, 268], [287, 249, 385, 277], [406, 251, 644, 281], [750, 263, 785, 291], [1324, 307, 1438, 325], [1451, 272, 1580, 290], [1641, 269, 1762, 294], [2005, 272, 2082, 285], [2289, 269, 2376, 286], [2171, 275, 2249, 291], [2438, 254, 2829, 288]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2915', '480']"
Porosity,1449,h211-3.jpg,"[[969, 108, 993, 129]]",[1],"['2474', '436']"
Porosity,1257,h-15-3.jpg,"[[1920, 158, 1964, 199]]",[1],"['2852', '421']"
Others,291,j137-2.jpg,"[[302, 62, 440, 96]]",[2],"['1365', '308']"
Others,608,j74-1.jpg,"[[2338, 241, 2401, 263]]",[0],"['2916', '509']"
Porosity,909,6054-011956-R1-1.jpg,"[[1083, 231, 1167, 255]]",[2],"['3021', '820']"
Porosity,2118,s92-3.jpg,"[[1175, 185, 1199, 205]]",[1],"['1505', '443']"
Porosity,1353,h182-1.jpg,"[[425, 357, 472, 387]]",[1],"['2279', '623']"
Porosity,2039,s67-2.jpg,"[[812, 149, 838, 171]]",[1],"['1508', '376']"
Others,168,6054-045033-1.jpg,"[[1754, 330, 1826, 358]]",[2],"['2516', '785']"
Porosity,790,6054-003113-A1-2.jpg,"[[1599, 472, 1642, 508]]",[1],"['5103', '1407']"
Porosity,680,6054-000160-3.jpg,"[[1740, 323, 1788, 356], [3291, 307, 3313, 321]]","[1, 1]","['5027', '1307']"
Slag,2262,s5-3.jpg,"[[2211, 218, 2314, 248], [2361, 224, 2435, 263], [2467, 232, 2515, 254], [2565, 235, 2685, 272], [1911, 187, 2091, 217], [1504, 168, 1723, 198], [1316, 167, 1486, 194], [127, 149, 231, 184]]","[2, 2, 2, 2, 2, 2, 2, 2]","['3032', '468']"
Porosity,1941,s30-2.jpg,"[[630, 207, 663, 238]]",[1],"['1551', '318']"
Porosity,824,6054-005229-R1-1-1.jpg,"[[2159, 256, 2185, 278]]",[1],"['3033', '830']"
Porosity,1050,6054-039680-1-2.jpg,"[[1130, 254, 1145, 269], [1103, 286, 1126, 305], [993, 291, 1003, 300]]","[1, 1, 1]","['1519', '818']"
Porosity,1062,6054-042414-1.jpg,"[[409, 253, 421, 269], [541, 195, 553, 206], [613, 215, 632, 233]]","[1, 1, 1]","['1695', '807']"
Porosity,1910,s15-3.jpg,"[[2008, 180, 2037, 203]]",[1],"['2942', '457']"
Others,116,6054-017726-1.jpg,"[[1018, 300, 1099, 331], [1151, 293, 1254, 324]]","[2, 2]","['3048', '799']"
Others,25,6054-002156-1.jpg,"[[457, 427, 546, 454], [1729, 352, 2013, 403]]","[2, 2]","['3041', '840']"
Porosity,1796,s102.jpg,[],[],"['1428', '377']"
Porosity,1246,h150-1.jpg,"[[855, 248, 877, 270]]",[1],"['1266', '395']"
Porosity,2063,s76-1.jpg,"[[381, 188, 408, 216]]",[1],"['1583', '394']"
Others,602,j72-2.jpg,"[[210, 197, 550, 245]]",[0],"['2954', '410']"
Porosity,1244,h149-2.jpg,"[[487, 123, 539, 140]]",[2],"['2954', '447']"
Others,109,6054-011950-1.jpg,"[[1283, 543, 1455, 586], [839, 411, 1575, 456]]","[2, 2]","['3002', '1131']"
Porosity,1073,6054-045080-A1-1-1.jpg,"[[549, 213, 569, 230]]",[1],"['1372', '812']"
Porosity,1730,h80-1.jpg,"[[327, 266, 389, 286], [858, 292, 1002, 315], [1040, 299, 1177, 321], [1466, 296, 1703, 320], [2048, 295, 2171, 313]]","[2, 2, 2, 2, 2]","['2293', '484']"
Porosity,1411,h200-3.jpg,"[[1772, 224, 1807, 254]]",[1],"['2634', '475']"
Others,300,j140-2.jpg,"[[1349, 203, 1511, 227]]",[2],"['2910', '539']"
Others,101,6054-011435-1.jpg,"[[743, 372, 920, 433]]",[2],"['3032', '805']"
Porosity,1087,h101-3.jpg,"[[664, 189, 1072, 227], [2606, 184, 2635, 211]]","[2, 1]","['2882', '438']"
Porosity,692,6054-000391-2.jpg,"[[885, 221, 932, 267]]",[2],"['3013', '806']"
Porosity,853,6054-007391-A1-1-2.jpg,"[[1898, 373, 1942, 415]]",[1],"['2472', '1323']"
Porosity,768,6054-002967-1.jpg,"[[551, 249, 579, 268]]",[1],"['1490', '850']"
Porosity,1517,h234-1.jpg,"[[684, 222, 717, 252]]",[1],"['2686', '427']"
Porosity,1956,s36-1.jpg,"[[2075, 260, 2094, 278]]",[1],"['2318', '490']"
Porosity,1927,s23-2.jpg,"[[1858, 184, 1890, 213]]",[1],"['3002', '440']"
Others,120,6054-018991-2.jpg,"[[374, 211, 494, 236]]",[2],"['1464', '793']"
Porosity,1059,6054-041784-1.jpg,"[[1139, 259, 1166, 284]]",[1],"['2261', '820']"
Others,276,j13-2.jpg,"[[1473, 220, 1607, 268]]",[0],"['4968', '749']"
Porosity,991,6054-024773-1.jpg,"[[583, 229, 619, 265]]",[1],"['1481', '822']"
Slag,2169,6054-016623-1.jpg,"[[1722, 228, 2759, 279]]",[2],"['3024', '814']"
Porosity,1035,6054-036363-1-1.jpg,"[[111, 264, 133, 292], [2429, 268, 2458, 291]]","[1, 1]","['2718', '775']"
Slag,2227,s25-3.jpg,"[[196, 154, 301, 189]]",[2],"['2589', '410']"
Porosity,1224,h142-2.jpg,"[[1736, 301, 1902, 328]]",[2],"['2587', '469']"
Porosity,1922,s2-1.jpg,"[[964, 270, 987, 294]]",[1],"['2306', '481']"
Porosity,699,6054-001182-A1-1-1.jpg,"[[2710, 270, 2740, 296]]",[1],"['3087', '873']"
Others,190,j106-2.jpg,"[[1321, 148, 1450, 185]]",[2],"['2919', '414']"
Porosity,989,6054-024134-1.jpg,"[[574, 383, 584, 392]]",[1],"['1371', '803']"
Porosity,978,6054-023368-2.jpg,"[[508, 241, 613, 259]]",[2],"['1624', '786']"
Slag,2271,s8-3.jpg,"[[2680, 187, 2788, 217], [2394, 175, 2551, 206], [2089, 173, 2243, 201], [2268, 169, 2332, 204], [1778, 170, 1863, 187], [1933, 173, 2082, 194], [1078, 181, 1288, 211], [793, 212, 982, 240], [620, 239, 676, 273]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['3053', '413']"
Porosity,1096,h104-1.jpg,"[[751, 243, 774, 262]]",[1],"['1325', '437']"
Slag,2158,6054-003029-2.jpg,"[[1785, 296, 1887, 331], [1912, 297, 1988, 343], [1513, 290, 1688, 337], [1004, 308, 1220, 343], [832, 306, 941, 338]]","[2, 2, 2, 2, 2]","['3055', '823']"
Porosity,785,6054-003094-A1-1-1.jpg,"[[1809, 290, 1844, 305], [989, 294, 1288, 333]]","[1, 2]","['3076', '820']"
Others,669,j97-1.jpg,"[[454, 499, 523, 541]]",[2],"['2328', '727']"
Porosity,1520,h235-1.jpg,"[[917, 293, 952, 330], [735, 311, 788, 331]]","[1, 2]","['1400', '387']"
Porosity,1582,h33-1.jpg,"[[1897, 205, 1929, 244]]",[1],"['2553', '366']"
Porosity,2130,s96-3.jpg,"[[400, 174, 447, 203]]",[1],"['1553', '415']"
Others,385,j169-3.jpg,"[[808, 100, 889, 131]]",[2],"['1287', '322']"
Porosity,1025,6054-034206.jpg,"[[436, 308, 461, 333]]",[1],"['1680', '827']"
Porosity,722,6054-002122-1.jpg,"[[1618, 162, 1654, 182]]",[1],"['3053', '845']"
Slag,2261,s5-2.jpg,"[[2780, 136, 2892, 169], [2185, 139, 2269, 167], [1532, 153, 1707, 187], [1449, 156, 1525, 180], [1361, 160, 1437, 185], [942, 179, 1032, 209], [714, 211, 807, 230], [588, 210, 683, 237], [495, 223, 555, 240], [385, 227, 472, 250], [336, 220, 386, 238], [16, 261, 160, 279]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3031', '455']"
Porosity,922,6054-016497-1.jpg,"[[1588, 283, 1609, 302]]",[1],"['2934', '785']"
Others,425,j181-3.jpg,"[[353, 137, 369, 151], [468, 160, 487, 175]]","[1, 1]","['1463', '255']"
Others,473,j31-1.jpg,"[[1984, 174, 2143, 209], [611, 160, 726, 189], [797, 195, 1325, 241]]","[2, 2, 2]","['2897', '385']"
Porosity,858,6054-007547-1.jpg,"[[2164, 270, 2241, 290]]",[2],"['2612', '794']"
Porosity,863,6054-007768-1.jpg,"[[1149, 276, 1168, 295]]",[1],"['2982', '837']"
Porosity,1412,h20-1.jpg,"[[191, 135, 210, 151], [112, 123, 127, 135]]","[1, 1]","['2747', '412']"
Others,150,6054-036568-1.jpg,"[[1067, 176, 1120, 219], [922, 153, 940, 172]]","[0, 1]","['1585', '785']"
Porosity,1857,s121-1.jpg,"[[546, 167, 591, 200]]",[1],"['2097', '405']"
Porosity,1897,s138-1.jpg,"[[488, 208, 530, 246]]",[1],"['1939', '452']"
Others,39,6054-002837-1.jpg,"[[2526, 229, 2625, 259], [2255, 230, 2354, 260], [1679, 230, 2207, 273], [1534, 248, 1637, 279], [509, 276, 535, 302], [742, 274, 829, 304], [904, 267, 1022, 307], [1071, 263, 1180, 292]]","[2, 2, 2, 2, 1, 2, 2, 2]","['3051', '844']"
Others,228,j117-3.jpg,"[[2067, 233, 2228, 272]]",[2],"['2942', '559']"
Porosity,1810,s106-2.jpg,"[[1906, 208, 1924, 227], [2068, 195, 2096, 222], [2113, 206, 2135, 225]]","[1, 1, 1]","['2590', '478']"
Others,189,j106-1.jpg,"[[1466, 231, 1593, 255]]",[2],"['2919', '414']"
Others,350,j159-1.jpg,"[[1554, 260, 1683, 283], [1206, 231, 1231, 253]]","[2, 1]","['2130', '479']"
Porosity,959,6054-020910-1.jpg,"[[2436, 245, 2539, 278], [862, 264, 877, 281]]","[2, 1]","['3035', '801']"
Slag,2176,6054-041909-1-3.jpg,"[[1312, 353, 1616, 393], [750, 302, 887, 334]]","[2, 2]","['2863', '816']"
Porosity,1078,6054-045229-1.jpg,"[[403, 324, 427, 341], [495, 285, 515, 301]]","[1, 1]","['1520', '784']"
Others,84,6054-007205-2.jpg,"[[702, 418, 802, 469]]",[2],"['2488', '1346']"
Porosity,955,6054-019183-1.jpg,"[[999, 344, 1041, 370]]",[1],"['3025', '823']"
Others,12,6054-001415-1.jpg,"[[3320, 415, 3452, 463], [2198, 396, 2252, 451], [1513, 393, 1692, 457]]","[2, 1, 2]","['5061', '1412']"
Slag,2183,s1-1.jpg,"[[1071, 290, 1230, 320], [1559, 298, 1788, 351], [313, 260, 445, 301]]","[2, 2, 2]","['3005', '572']"
Others,262,j128-1.jpg,"[[1748, 290, 1819, 324]]",[2],"['3004', '504']"
Porosity,762,6054-002939-1.jpg,[],[],"['2986', '854']"
Porosity,1577,h-3-2.jpg,"[[1016, 358, 1054, 392]]",[1],"['3567', '719']"
Others,99,6054-011273-1-1.jpg,"[[1187, 257, 1320, 279], [535, 273, 750, 311]]","[2, 0]","['3017', '797']"
Others,241,j121-3.jpg,"[[1604, 149, 1701, 185]]",[2],"['2857', '429']"
Porosity,2087,s83-1.jpg,"[[1597, 158, 1652, 184]]",[2],"['2796', '430']"
Porosity,848,6054-007250-1.jpg,"[[1901, 360, 1921, 377]]",[1],"['2993', '816']"
Porosity,1539,h241-1.jpg,"[[784, 145, 806, 163]]",[1],"['1243', '382']"
Others,73,6054-004333-1-1.jpg,"[[1195, 270, 1350, 304], [1696, 273, 1855, 316], [120, 285, 174, 333]]","[2, 2, 1]","['2970', '831']"
Porosity,1505,h229-2.jpg,"[[1826, 249, 1862, 291]]",[1],"['2748', '541']"
Porosity,1322,h172-3.jpg,[],[],"['2845', '443']"
Porosity,1896,s137-3.jpg,"[[1392, 212, 1422, 240]]",[1],"['2194', '385']"
Porosity,2000,s53-2.jpg,"[[1075, 185, 1190, 208], [1153, 113, 1269, 147]]","[2, 0]","['1585', '426']"
Others,185,j104-3.jpg,"[[1442, 193, 1561, 239]]",[0],"['2931', '442']"
Porosity,1738,h82-1.jpg,"[[233, 235, 323, 260], [591, 244, 649, 267]]","[2, 2]","['2965', '500']"
Porosity,997,6054-027404-1-1.jpg,"[[1279, 286, 1320, 317]]",[1],"['1714', '820']"
Others,184,j104-2.jpg,"[[1371, 189, 1490, 239]]",[0],"['2931', '442']"
Others,538,j5-3.jpg,"[[2691, 144, 2941, 194], [1481, 223, 1714, 278], [644, 244, 1203, 302]]","[2, 2, 2]","['3406', '551']"
Others,359,j161-3.jpg,"[[1226, 115, 1298, 139], [1315, 116, 1387, 138], [1019, 158, 1109, 180], [1136, 152, 1211, 178]]","[0, 0, 0, 0]","['2597', '356']"
Porosity,2137,s99-1.jpg,[],[],"['2919', '515']"
Porosity,1680,h64-2.jpg,"[[2498, 406, 2524, 434], [3213, 393, 3243, 426]]","[1, 1]","['4478', '866']"
Others,409,j176-3.jpg,"[[268, 91, 530, 136]]",[0],"['1662', '363']"
Others,23,6054-001906-R1-1.jpg,"[[2079, 166, 2193, 194], [1315, 202, 1412, 224]]","[2, 2]","['3034', '879']"
Porosity,1253,h-15-2.jpg,"[[884, 151, 935, 196]]",[1],"['2852', '421']"
Porosity,1365,h186-1.jpg,[],[],"['1361', '358']"
Porosity,1518,h234-2.jpg,"[[1956, 167, 1998, 200]]",[1],"['2686', '427']"
Porosity,1484,h222-3.jpg,"[[174, 140, 273, 158], [308, 138, 445, 154], [474, 126, 585, 148]]","[2, 2, 2]","['1991', '399']"
Porosity,1430,h206-1.jpg,"[[1080, 204, 1160, 223]]",[2],"['2180', '388']"
Porosity,895,6054-010653-1-2.jpg,"[[361, 212, 522, 240], [595, 219, 699, 240], [755, 211, 771, 228]]","[2, 2, 1]","['2212', '790']"
Others,522,j48-2.jpg,"[[687, 200, 941, 228], [608, 204, 670, 218], [461, 202, 487, 225], [1838, 239, 2154, 267], [1483, 222, 1587, 247], [1721, 235, 1830, 258], [2190, 245, 2289, 261], [2329, 237, 2444, 261], [2469, 247, 2590, 266]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['2936', '464']"
Porosity,1167,h125-2.jpg,"[[1253, 106, 1276, 128], [1587, 104, 1610, 133]]","[1, 1]","['2713', '493']"
Porosity,688,6054-000280-1.jpg,"[[1903, 480, 1944, 514], [239, 527, 274, 554]]","[1, 1]","['4943', '1311']"
Porosity,1689,h67-2.jpg,"[[2431, 306, 2587, 333], [2632, 307, 2823, 335], [3531, 268, 3570, 293]]","[2, 2, 1]","['3791', '746']"
Others,186,j105-1.jpg,"[[2361, 470, 2583, 517], [1439, 436, 1891, 492]]","[2, 2]","['4644', '700']"
Others,489,j37-2.jpg,[],[],"['2956', '471']"
Slag,2141,6054-002311-A1-1.jpg,"[[1985, 215, 2207, 251]]",[2],"['3052', '836']"
Others,162,6054-040688-1.jpg,"[[2080, 282, 2206, 351], [1621, 293, 1833, 328], [586, 321, 848, 356], [2472, 269, 2498, 299]]","[2, 2, 2, 1]","['2920', '799']"
Others,88,6054-007713-1.jpg,"[[1103, 285, 1163, 317]]",[2],"['3021', '832']"
Porosity,1406,h199-1.jpg,"[[1755, 283, 1846, 291], [1882, 273, 1960, 285], [1745, 268, 1759, 282], [1853, 270, 1870, 284], [1966, 265, 1979, 277]]","[2, 2, 1, 1, 1]","['2902', '516']"
Porosity,1924,s22-2.jpg,"[[1739, 195, 1764, 221]]",[1],"['3034', '403']"
Others,644,j89-1.jpg,"[[1654, 158, 1786, 191]]",[2],"['2947', '351']"
Others,487,j36-3.jpg,"[[647, 295, 697, 311], [843, 265, 1261, 330]]","[2, 2]","['2317', '604']"
Porosity,2100,s87-2.jpg,"[[1053, 203, 1095, 239]]",[1],"['2650', '516']"
Porosity,756,6054-002837-A1-2-1.jpg,"[[2683, 234, 2785, 261], [2365, 254, 2462, 281], [1828, 284, 2225, 309]]","[2, 2, 2]","['3072', '818']"
Others,35,6054-002824-A1-1.jpg,"[[2074, 310, 2344, 357], [2409, 318, 2567, 344], [2708, 304, 2808, 330], [807, 274, 1031, 317], [1085, 303, 1311, 350]]","[2, 2, 2, 2, 2]","['3066', '842']"
Others,72,6054-004313-1.jpg,"[[1456, 272, 1627, 306]]",[2],"['3014', '825']"
Porosity,2102,s88-1.jpg,"[[1123, 266, 1158, 298]]",[1],"['1785', '485']"
Porosity,730,6054-002304-2.jpg,"[[478, 258, 503, 282]]",[1],"['1530', '847']"
Others,445,j187-3.jpg,"[[692, 185, 762, 210]]",[2],"['2509', '543']"
Porosity,1532,h239-1.jpg,"[[1525, 198, 1666, 239]]",[2],"['2352', '412']"
Others,384,j169-2.jpg,"[[385, 102, 468, 126]]",[2],"['1287', '322']"
Others,327,j15-2.jpg,"[[2164, 236, 2212, 275], [3306, 207, 3400, 246], [4048, 307, 4861, 412], [3420, 294, 4050, 376]]","[1, 2, 0, 0]","['4973', '635']"
Porosity,1590,h36-1.jpg,"[[966, 166, 988, 186]]",[1],"['2847', '499']"
Others,79,6054-006186-2.jpg,"[[577, 319, 689, 354], [819, 324, 1101, 370], [1371, 322, 1879, 380], [1917, 315, 2176, 365]]","[2, 2, 2, 2]","['3048', '812']"
Porosity,1193,h-13-2-3.jpg,"[[2687, 58, 2717, 89]]",[1],"['4620', '787']"
Others,194,j107-3.jpg,"[[812, 142, 1341, 172], [579, 131, 716, 162], [1527, 140, 1618, 157], [1665, 132, 1790, 150], [1827, 125, 1936, 145]]","[2, 2, 2, 2, 2]","['2801', '351']"
Porosity,1650,h55-1.jpg,"[[1018, 233, 1041, 252]]",[1],"['1491', '407']"
Slag,2161,6054-006809-1.jpg,[],[],"['3062', '823']"
Others,130,6054-024079-2.jpg,"[[2375, 266, 2576, 288], [364, 211, 553, 243]]","[2, 2]","['3044', '802']"
Porosity,1955,s35-3.jpg,"[[324, 170, 363, 192]]",[1],"['2109', '495']"
Porosity,1898,s138-2.jpg,"[[1413, 216, 1452, 246]]",[1],"['1938', '452']"
Porosity,1669,h61-2.jpg,"[[1923, 131, 1948, 158]]",[1],"['2936', '475']"
Porosity,737,6054-002315-1-1.jpg,"[[2524, 217, 2540, 232], [894, 271, 2488, 302]]","[1, 2]","['3032', '814']"
Others,180,j103-1.jpg,"[[1366, 200, 1781, 223]]",[2],"['2962', '473']"
Porosity,1393,h194-3.jpg,"[[719, 239, 1084, 268]]",[2],"['1336', '452']"
Porosity,1268,h156-2.jpg,"[[902, 174, 1024, 197]]",[2],"['2532', '373']"
Others,236,j120-1.jpg,"[[1150, 217, 2267, 290]]",[2],"['2933', '501']"
Porosity,1931,s24-3.jpg,"[[532, 262, 566, 288]]",[1],"['1992', '498']"
Porosity,1287,h162-1.jpg,"[[1178, 123, 1213, 149]]",[1],"['2713', '360']"
Porosity,781,6054-003065-1.jpg,"[[870, 404, 899, 434]]",[1],"['2569', '1403']"
Porosity,1917,s19-2.jpg,"[[888, 192, 910, 212]]",[1],"['1349', '370']"
Porosity,1336,h177-1.jpg,"[[1064, 338, 1099, 362]]",[1],"['2898', '538']"
Others,9,6054-001228-A1-1.jpg,"[[1555, 192, 2481, 239], [751, 201, 1091, 256]]","[2, 2]","['3103', '855']"
Porosity,2066,s77-1.jpg,"[[1748, 273, 1779, 305]]",[1],"['2569', '698']"
Porosity,1490,h224-2.jpg,"[[1364, 145, 1551, 170], [1723, 146, 1807, 175]]","[2, 2]","['2343', '380']"
Others,331,j15-3.jpg,"[[2760, 231, 2806, 268], [3327, 220, 3480, 259], [1564, 208, 1669, 240], [161, 351, 502, 401], [504, 314, 944, 378], [965, 295, 1331, 356]]","[1, 2, 2, 0, 0, 0]","['4973', '635']"
Porosity,1211,h138-3.jpg,"[[689, 131, 724, 161]]",[1],"['2094', '434']"
Porosity,1762,h90-2.jpg,"[[114, 141, 132, 155], [1913, 195, 1952, 231], [2438, 276, 2459, 291], [2738, 233, 2752, 246], [2765, 234, 2777, 248]]","[1, 1, 1, 1, 1]","['2852', '359']"
Porosity,918,6054-015404-1.jpg,"[[1851, 258, 1875, 286]]",[1],"['2912', '813']"
